sensor_id,date,datetime_utc,datetime_local,value_avg,parameter,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
5078490,2023-05-16,2023-05-16 12:00:00+00:00,2023-05-16 12:00:00+00:00,13.3,pm10,µg/m³,13.3,13.3,13.3,13.3,13.3,0.0,1,1,100.0,2710,Pont-à-Mousson,48.9149999999374,6.058336000228552,12.0,5.0,12.0,12,1,5,2023
5078490,2023-05-16,2023-05-16 13:00:00+00:00,2023-05-16 13:00:00+00:00,12.3,pm10,µg/m³,12.3,12.3,12.3,12.3,12.3,0.0,1,1,100.0,2710,Pont-à-Mousson,48.9149999999374,6.058336000228552,11.0,7.0,12.0,13,1,5,2023
5078490,2023-05-16,2023-05-16 14:00:00+00:00,2023-05-16 14:00:00+00:00,12.5,pm10,µg/m³,12.5,12.5,12.5,12.5,12.5,0.0,1,1,100.0,2710,Pont-à-Mousson,48.9149999999374,6.058336000228552,12.0,7.0,12.0,14,1,5,2023
5078490,2023-05-16,2023-05-16 15:00:00+00:00,2023-05-16 15:00:00+00:00,8.9,pm10,µg/m³,8.9,8.9,8.9,8.9,8.9,0.0,1,1,100.0,2710,Pont-à-Mousson,48.9149999999374,6.058336000228552,8.0,6.0,12.0,15,1,5,2023
5078490,2023-05-16,2023-05-16 16:00:00+00:00,2023-05-16 16:00:00+00:00,16.3,pm10,µg/m³,16.3,16.3,16.3,16.3,16.3,0.0,1,1,100.0,2710,Pont-à-Mousson,48.9149999999374,6.058336000228552,15.0,7.0,12.0,16,1,5,2023
5078490,2023-05-16,2023-05-16 17:00:00+00:00,2023-05-16 17:00:00+00:00,8.7,pm10,µg/m³,8.7,8.7,8.7,8.7,8.7,0.0,1,1,100.0,2710,Pont-à-Mousson,48.9149999999374,6.058336000228552,8.0,8.0,12.0,17,1,5,2023
5078490,2023-05-16,2023-05-16 18:00:00+00:00,2023-05-16 18:00:00+00:00,6.6,pm10,µg/m³,6.6,6.6,6.6,6.6,6.6,0.0,1,1,100.0,2710,Pont-à-Mousson,48.9149999999374,6.058336000228552,6.0,13.0,12.0,18,1,5,2023
5078490,2023-05-16,2023-05-16 19:00:00+00:00,2023-05-16 19:00:00+00:00,8.8,pm10,µg/m³,8.8,8.8,8.8,8.8,8.8,0.0,1,1,100.0,2710,Pont-à-Mousson,48.9149999999374,6.058336000228552,8.0,14.0,12.0,19,1,5,2023
5078490,2023-05-16,2023-05-16 20:00:00+00:00,2023-05-16 20:00:00+00:00,9.8,pm10,µg/m³,9.8,9.8,9.8,9.8,9.8,0.0,1,1,100.0,2710,Pont-à-Mousson,48.9149999999374,6.058336000228552,9.0,12.0,12.0,20,1,5,2023
5078490,2023-05-16,2023-05-16 21:00:00+00:00,2023-05-16 21:00:00+00:00,7.4,pm10,µg/m³,7.4,7.4,7.4,7.4,7.4,0.0,1,1,100.0,2710,Pont-à-Mousson,48.9149999999374,6.058336000228552,7.0,10.0,12.0,21,1,5,2023
