sensor_id,date,datetime_utc,datetime_local,value_avg,parameter,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
8608,2017-03-20,2017-03-20 09:00:00+00:00,2017-03-20 09:00:00+00:00,0.28,so2,µg/m³,0.28,0.28,0.28,0.28,0.28,0.0,1,1,100.0,3455,NET-FR068A,43.587219999999995,1.443889,0.0,1.0,12.0,9,0,3,2017
8608,2017-03-20,2017-03-20 10:00:00+00:00,2017-03-20 10:00:00+00:00,0.45,so2,µg/m³,0.45,0.45,0.45,0.45,0.45,0.0,1,1,100.0,3455,NET-FR068A,43.587219999999995,1.443889,1.0,1.0,12.0,10,0,3,2017
8608,2017-03-20,2017-03-20 11:00:00+00:00,2017-03-20 11:00:00+00:00,0.25,so2,µg/m³,0.25,0.25,0.25,0.25,0.25,0.0,1,1,100.0,3455,NET-FR068A,43.587219999999995,1.443889,0.0,0.0,12.0,11,0,3,2017
8608,2017-03-20,2017-03-20 12:00:00+00:00,2017-03-20 12:00:00+00:00,0.58,so2,µg/m³,0.58,0.58,0.58,0.58,0.58,0.0,1,1,100.0,3455,NET-FR068A,43.587219999999995,1.443889,1.0,1.0,12.0,12,0,3,2017
8608,2017-03-20,2017-03-20 13:00:00+00:00,2017-03-20 13:00:00+00:00,0.5,so2,µg/m³,0.5,0.5,0.5,0.5,0.5,0.0,1,1,100.0,3455,NET-FR068A,43.587219999999995,1.443889,1.0,1.0,12.0,13,0,3,2017
8608,2017-03-20,2017-03-20 14:00:00+00:00,2017-03-20 14:00:00+00:00,0.4,so2,µg/m³,0.4,0.4,0.4,0.4,0.4,0.0,1,1,100.0,3455,NET-FR068A,43.587219999999995,1.443889,1.0,0.0,12.0,14,0,3,2017
8608,2017-03-20,2017-03-20 15:00:00+00:00,2017-03-20 15:00:00+00:00,0.43,so2,µg/m³,0.43,0.43,0.43,0.43,0.43,0.0,1,1,100.0,3455,NET-FR068A,43.587219999999995,1.443889,1.0,1.0,12.0,15,0,3,2017
8608,2017-03-20,2017-03-20 16:00:00+00:00,2017-03-20 16:00:00+00:00,0.33,so2,µg/m³,0.33,0.33,0.33,0.33,0.33,0.0,1,1,100.0,3455,NET-FR068A,43.587219999999995,1.443889,0.0,0.0,12.0,16,0,3,2017
8608,2017-03-20,2017-03-20 17:00:00+00:00,2017-03-20 17:00:00+00:00,0.48,so2,µg/m³,0.48,0.48,0.48,0.48,0.48,0.0,1,1,100.0,3455,NET-FR068A,43.587219999999995,1.443889,1.0,0.0,12.0,17,0,3,2017
8608,2017-03-20,2017-03-20 18:00:00+00:00,2017-03-20 18:00:00+00:00,0.33,so2,µg/m³,0.33,0.33,0.33,0.33,0.33,0.0,1,1,100.0,3455,NET-FR068A,43.587219999999995,1.443889,0.0,0.0,12.0,18,0,3,2017
