sensor_id,date,datetime_utc,datetime_local,value_avg,parameter,units,min,max,q25,median,q75,std,expected_count,observed_count,percent_complete,location_id,location_name,latitude,longitude,aqi,aqi_after_12h,actual_lag_hours,hour,day_of_week,month,year
24878,2018-05-31,2018-05-31 22:00:00+00:00,2018-05-31 22:00:00+00:00,0.83,so2,unknown,830.0,0.83,830.0,0.83,0.83,0.0,1,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,-999.0,1.0,1.0,13.0,22,3,5,2018
24878,2018-05-31,2018-05-31 23:00:00+00:00,2018-05-31 23:00:00+00:00,0.65,so2,µg/m³,,0.65,0.65,,0.65,0.0,1,1,100.0,,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,1.0,1.0,12.0,23,3,5,2018
24878,2018-06-01,2018-06-01 00:00:00+00:00,2018-06-01 00:00:00+00:00,0.4,so2,µg/m³,400.0,,0.4,0.4,0.4,0.0,1,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,-727.0,1.0,1.0,12.0,0,4,6,2018
24878,2018-06-01,2018-06-01 01:00:00+00:00,2018-06-01 01:00:00+00:00,0.43,so2,cm,0.43,0.43,,,0.43,0.0,1,mot,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,1.0,1.0,13.0,1,4,6,2018
24878,2018-06-01,2018-06-01 02:00:00+00:00,2018-06-01 02:00:00+00:00,0.57,so2,µg/m³,0.57,0.57,0.57,0.57,0.57,0.0,1,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,1.0,1.0,12.0,2,4,6,2018
24878,2018-06-01,2018-06-01 03:00:00+00:00,2018-06-01 03:00:00+00:00,0.47,so2,µg/m³,0.47,0.47,470.0,0.47,0.47,0.0,uno,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,1.0,1.0,12.0,3,4,6,2018
24878,2018-06-01,2018-06-01 04:00:00+00:00,2018-06-01 04:00:00+00:00,0.38,so2,µg/m³,0.38,0.38,,0.38,0.38,0.0,1,1,100.0,,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,1.0,1.0,14.0,4,4,6,2018
24878,2018-06-01,2018-06-01 05:00:00+00:00,2018-06-01 05:00:00+00:00,0.4,so2,µg/m³,0.4,,0.4,,0.4,,uno,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,1.0,1.0,13.0,5,4,6,2018
24878,2018-06-01,2018-06-01 06:00:00+00:00,2018-06-01 06:00:00+00:00,0.5,so2,unknown,,0.0005,0.5,0.5,0.5,0.0,1,1,100.0,,Gravelines PC/Drire,-727.0,2.1431700001489395,1.0,1.0,12.0,6,4,6,2018
24878,2018-06-01,2018-06-01 07:00:00+00:00,2018-06-01 07:00:00+00:00,0.33,so2,µg/m³,0.33,0.00033,0.33,,0.33,,1,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,0.0,0.0,12.0,7,4,6,2018
24878,2018-06-01,2018-06-01 08:00:00+00:00,2018-06-01 08:00:00+00:00,0.33,so2,µg/m³,0.33,0.33,0.00033,,0.33,,1,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,0.0,0.0,12.0,8,4,6,2018
24878,2018-06-01,2018-06-01 09:00:00+00:00,2018-06-01 09:00:00+00:00,0.38,so2,µg/m³,0.38,0.38,0.38,380.0,0.38,0.0,un,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,1.0,0.0,12.0,9,4,6,2018
24878,2018-06-01,2018-06-01 11:00:00+00:00,2018-06-01 11:00:00+00:00,0.00045000000000000004,so2,µg/m³,450.0,,0.45,0.45,0.45,0.0,un,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,1.0,0.0,12.0,11,4,6,2018
24878,2018-06-01,2018-06-01 12:00:00+00:00,2018-06-01 12:00:00+00:00,0.48,so2,kg,0.48,0.48,480.0,0.48,0.48,0.0,1,mot,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,1.0,0.0,12.0,12,4,6,2018
24878,2018-06-01,2018-06-01 14:00:00+00:00,2018-06-01 14:00:00+00:00,,so2,µg/m³,0.48,,0.48,0.48,,0.0,1,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,1.0,1.0,12.0,14,4,6,2018
24878,2018-06-01,2018-06-01 15:00:00+00:00,2018-06-01 15:00:00+00:00,0.63,so2,cm,0.63,,0.63,,0.63,0.0,1,uno,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,1.0,0.0,12.0,15,4,6,2018
24878,2018-06-01,2018-06-01 18:00:00+00:00,2018-06-01 18:00:00+00:00,0.0005,so2,µg/m³,0.5,0.0005,,,500.0,0.0,1,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,1.0,0.0,12.0,18,4,6,2018
24878,2018-06-01,2018-06-01 19:00:00+00:00,2018-06-01 19:00:00+00:00,250.0,so2,µg/m³,0.25,0.25,,0.25,0.25,0.0,1,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,0.0,0.0,12.0,19,4,6,2018
24878,2018-06-01,2018-06-01 20:00:00+00:00,2018-06-01 20:00:00+00:00,8e-05,so2,µg/m³,8e-05,,8e-05,0.08,,,1,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,0.0,0.0,12.0,20,4,6,2018
24878,2018-06-01,2018-06-01 21:00:00+00:00,2018-06-01 21:00:00+00:00,,so2,cm,0.35,0.35,0.35,,0.35,0.0,1,mot,100.0,,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,0.0,1.0,12.0,21,4,6,2018
24878,2018-06-01,2018-06-01 23:00:00+00:00,2018-06-01 23:00:00+00:00,0.18,so2,µg/m³,,0.00017999999999999998,180.0,180.0,,,1,un,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,-727.0,0.0,1.0,14.0,23,4,6,2018
24878,2018-06-02,2018-06-02 00:00:00+00:00,2018-06-02 00:00:00+00:00,,so2,µg/m³,0.00025,0.25,,,,,one,mot,100.0,3476.0,Gravelines PC/Drire,727.0,-999.0,0.0,1.0,13.0,0,5,6,2018
24878,2018-06-02,2018-06-02 01:00:00+00:00,2018-06-02 01:00:00+00:00,0.27,so2,µg/m³,0.27,270.0,0.00027,0.00027,0.27,0.0,1,1,100.0,3476.0,Gravelines PC/Drire,727.0,2.1431700001489395,0.0,1.0,12.0,1,5,6,2018
24878,2018-06-02,2018-06-02 02:00:00+00:00,2018-06-02 02:00:00+00:00,,so2,µg/m³,0.37,0.37,,0.37,0.37,0.0,1,one,100.0,3476.0,Gravelines PC/Drire,727.0,2.1431700001489395,1.0,1.0,12.0,2,5,6,2018
24878,2018-06-02,2018-06-02 03:00:00+00:00,2018-06-02 03:00:00+00:00,0.33,so2,µg/m³,,0.33,330.0,0.33,0.00033,0.0,1,1,100.0,3476.0,Gravelines PC/Drire,50.98106000001642,2.1431700001489395,0.0,1.0,12.0,3,5,6,2018
